kx,ky,phasor
3+0i,-29+0i,15.593490527139-19.7790835484067i
3+0i,-28+0i,-13.6123466997692+10.0554077029091i
3+0i,-27+0i,-2.9578283396254+23.4980717614542i
3+0i,-26+0i,21.1227545954879-4.6833819914522i
3+0i,-25+0i,11.1403026834166+30.1348359422736i
3+0i,-24+0i,10.9561760358044+6.3741430214336i
3+0i,-23+0i,6.64707988370975-2.02503816914054i
3+0i,-22+0i,5.86964318368633+9.82263562655659i
3+0i,-21+0i,-45.420303911934-10.9732070100261i
3+0i,-20+0i,-5.9337283181744+24.5472020255991i
3+0i,-19+0i,5.167868604697+21.5773795682664i
3+0i,-18+0i,-38.5062105776098+35.1158190245169i
3+0i,-17+0i,49.1560588886174-1.9269038189637i
3+0i,-16+0i,25.6329774793851-15.9307038038744i
3+0i,-15+0i,-18.1352148769167-28.2550909202642i
3+0i,-14+0i,20.6622402254883-73.2539231435838i
3+0i,-13+0i,4.59061380439813-7.27510504836414i
3+0i,-12+0i,-34.3264585959524-19.9452669889007i
3+0i,-11+0i,57.7362433590005+6.502819558818i
3+0i,-10+0i,53.240161313181+36.9393969463219i
3+0i,-9+0i,-42.3898908371092-8.3058938491635i
3+0i,-8+0i,29.2758786144041-12.0918813130859i
3+0i,-7+0i,-18.5409815606967+40.0639071083039i
3+0i,-6+0i,19.2447031831508+4.5442533157397i
3+0i,-5+0i,37.2489640015437-40.5292857868726i
3+0i,-4+0i,5.6111955179753+77.1010951676261i
3+0i,-3+0i,114.808457605412-74.584538273652i
3+0i,-2+0i,94.012668015752-132.868683673307i
3+0i,-1+0i,16.3579097908668+15.8599817419315i
3+0i,0+0i,-248.10799804619-38.793653950208i
3+0i,1+0i,-240.250413513254-99.802011978047i
3+0i,2+0i,48.9314603334448-79.1934001311988i
3+0i,3+0i,48.1474880486854-4.5025417640742i
3+0i,4+0i,-20.2563276835831-79.4464624858872i
3+0i,5+0i,-22.5642446289823-4.9867317797317i
3+0i,6+0i,15.5046390923206+29.4185394814567i
3+0i,7+0i,-12.55781729664-100.656884542099i
3+0i,8+0i,-4.03011018642931-2.86982621035057i
3+0i,9+0i,-53.369028719865-4.5269431420088i
3+0i,10+0i,-15.1746714830482+24.019204204992i
3+0i,11+0i,116.154868053631+26.018083201683i
3+0i,12+0i,4.2882175102506-22.9745284830041i
3+0i,13+0i,10.9817747740461+24.1614167626815i
3+0i,14+0i,-2.12945179882253+3.2021200803347i
3+0i,15+0i,-74.2861622836262+22.4313069237208i
3+0i,16+0i,-19.9357286841549+25.6919192879431i
3+0i,17+0i,-10.0911895493257+25.3651603901461i
3+0i,18+0i,-25.3842486649417+10.3705094464287i
3+0i,19+0i,-7.43552490707644-5.35797791412445i
3+0i,20+0i,33.1526446374296-13.6855534767119i
3+0i,21+0i,-13.2849907301007-36.0124061982948i
3+0i,22+0i,-11.8473311704364-14.0357680610427i
3+0i,23+0i,8.20604905792059+3.26566150529599i
3+0i,24+0i,-12.921499815146+20.0047455957972i
3+0i,25+0i,12.7603161513291+3.0662999628761i
3+0i,26+0i,16.8253242953632+10.6499124365596i
3+0i,27+0i,18.6460596871663+8.395396615196i
3+0i,28+0i,0.15727895400584-2.18520160292108i
3+0i,29+0i,-4.2120940860502+19.4584608868355i
3+0i,30+0i,3.43764228296591+0.29171509319954i
3+0i,31+0i,-4.46494751452693+3.13235537448911i
3+0i,32+0i,1.54197845963785+8.86734667097965i
3+0i,33+0i,3.81182820037095-3.64729689383452i
3+0i,34+0i,-4.63171147155518-2.32627738524186i
3+0i,35+0i,-5.95559210388619+2.66791867279718i
3+0i,36+0i,8.03118452894559-0.90033053580528i
3+0i,37+0i,1.26185014607643+1.5286032102448i
3+0i,38+0i,-0.779878784362123+0.754258842873718i
3+0i,39+0i,7.94041943411148-8.57502273995578i
3+0i,40+0i,-3.9753067288257+5.13282763682777i
3+0i,41+0i,-11.2470226670018+10.3068649643049i
3+0i,42+0i,7.66492029694543+5.93535432474374i
3+0i,43+0i,11.8506258267927+13.1220916988699i
3+0i,44+0i,2.19511966619602+5.19685382634573i
3+0i,45+0i,4.28692130372263-5.83667180417267i
3+0i,46+0i,0.88222111883286+1.33547161184096i
3+0i,47+0i,-14.0294975850005-8.4148853407935i
3+0i,48+0i,-12.579267723876+2.0973186831567i
3+0i,49+0i,4.5227160045636+14.2166083466529i
3+0i,50+0i,-15.2579482479932-0.5008952209265i
4+0i,-49+0i,-8.89498887541601-5.96489200699795i
4+0i,-48+0i,-3.11121675412251+6.19013809197754i
4+0i,-47+0i,10.9263181490697-17.4418937708881i
4+0i,-46+0i,-6.79825762900285-1.26153086783349i
4+0i,-45+0i,-9.04581618676695-0.42325107655487i
4+0i,-44+0i,-0.57011706754541-5.66689578381068i
4+0i,-43+0i,12.2893367514527+6.0199329433443i
4+0i,-42+0i,2.28583149474016-0.13983947342136i
4+0i,-41+0i,2.84538155969996+2.07277731406108i
4+0i,-40+0i,8.33657019562765-6.47905499881583i
4+0i,-39+0i,-10.9434903736907-11.2045343563091i
4+0i,-38+0i,-5.28528562222471+3.37212887029215i
4+0i,-37+0i,-1.30435901165067+6.31233533567319i
4+0i,-36+0i,0.5910311485048+5.18656594282173i
4+0i,-35+0i,4.49129950442628-8.71547299246964i
4+0i,-34+0i,-1.82337986438381-9.03762796654786i
4+0i,-33+0i,9.32299272561336+2.62977780492561i
4+0i,-32+0i,0.1717190303915+11.6706833832833i
4+0i,-31+0i,-4.71394557179275+7.14906298714621i
4+0i,-30+0i,4.18117959032883-1.56019026903851i
4+0i,-29+0i,8.68631346041719+5.71997941101211i
4+0i,-28+0i,-11.4031149285475-8.1664567111819i
4+0i,-27+0i,-10.3101793242091+2.2077464763832i
4+0i,-26+0i,11.9196976254312+9.7199833424297i
4+0i,-25+0i,-7.65022293194907+3.905127858902i
4+0i,-24+0i,17.2661548049798+3.0966413456685i
4+0i,-23+0i,10.6370697219969-2.3478442353488i
4+0i,-22+0i,-22.4924344245112-16.1237646881169i
4+0i,-21+0i,1.6577845163032-12.6073164642932i
4+0i,-20+0i,1.7282248713753+20.2923322618292i
4+0i,-19+0i,-29.3383473388966-9.6959570810261i
4+0i,-18+0i,3.26709059883187+1.19472427592385i
4+0i,-17+0i,24.9451669941233+12.910327187466i
4+0i,-16+0i,13.8046753552612-2.0502269635462i
4+0i,-15+0i,54.8104943667086-16.1673844152754i
4+0i,-14+0i,-6.5988747474832-24.1047688924986i
4+0i,-13+0i,3.1201242115224-33.5767286428717i
4+0i,-12+0i,22.6131786826363-68.6378020352999i
4+0i,-11+0i,16.2439491778579+89.7759440649623i
4+0i,-10+0i,32.055173595469+82.8520216277249i
4+0i,-9+0i,-83.7532051213465+10.704433539971i
4+0i,-8+0i,-17.976603184068+43.7535452170205i
4+0i,-7+0i,-58.144239449335-59.8608002463855i
4+0i,-6+0i,-19.1235442106396+56.0524991043946i
4+0i,-5+0i,124.012121797717+92.445072169162i
4+0i,-4+0i,-46.2392152029074-34.7050913776807i
4+0i,-3+0i,13.1821539518193-79.3158505486773i
4+0i,-2+0i,-0.8921494035292-81.0526360920094i
4+0i,-1+0i,-54.7189150332169-27.1072091296203i
4+0i,0+0i,169.686893496375-9.204753816977i
4+0i,1+0i,66.308064972802+13.7161260351282i
4+0i,2+0i,-245.942001754086+24.233486357478i
4+0i,3+0i,-197.303181616821+89.310486618823i
4+0i,4+0i,5.3531574316198+15.9991654458138i
4+0i,5+0i,28.480975991552-122.904318056671i
4+0i,6+0i,-21.9891493682006-83.2849310948091i
4+0i,7+0i,-78.7867508928234+30.9535695648912i
4+0i,8+0i,21.2251023228647+27.8947751787468i
4+0i,9+0i,3.5195609342863-91.9216282930299i
4+0i,10+0i,-58.6289084310304+52.2610644096978i
4+0i,11+0i,50.388570167281+83.6086603864644i
4+0i,12+0i,-6.9328321538084-13.0538622034634i
4+0i,13+0i,6.4399519226475+46.4911559930809i
4+0i,14+0i,11.3805830353447-2.7898136872269i
4+0i,15+0i,-32.1260182414406-22.7660211836092i
4+0i,16+0i,-39.7019251146291+13.1746519388393i
4+0i,17+0i,-59.3755672900423+49.7207875003994i
4+0i,18+0i,24.7453112811669+6.4172019582245i
4+0i,19+0i,8.37898362765787-8.46631549051592i
4+0i,20+0i,-1.8399937350559+24.3095028258381i
4+0i,21+0i,1.617567228796-34.7706632136029i
4+0i,22+0i,-19.4199265001843-10.2516914979829i
4+0i,23+0i,8.86458761436655+3.21270012146987i
4+0i,24+0i,-5.54328971903433-8.64612925684084i
4+0i,25+0i,1.52295943117661+9.07682960869504i
4+0i,26+0i,3.84607242397602+8.46828939144827i
4+0i,27+0i,5.15385087428003+6.23534705162572i
4+0i,28+0i,13.1998903019991-5.4300336606027i
4+0i,29+0i,5.83997324395577-0.87261230313224i
4+0i,30+0i,10.1581167543654-1.4167291807772i
4+0i,31+0i,2.54237837533608+2.72801508838752i
4+0i,32+0i,-4.1089978874472+12.0256610599007i
4+0i,33+0i,0.61776648446296+1.26893823478546i
4+0i,34+0i,-5.44171501528828-5.0623005748731i
4+0i,35+0i,-1.21938806262104-0.20075433159974i
4+0i,36+0i,0.670692698168957+0.029058152044516i
4+0i,37+0i,-3.39333422532453+0.28103064116105i
4+0i,38+0i,7.3047468009609-10.2236409353861i
4+0i,39+0i,8.67368964789354-3.79554398717936i
4+0i,40+0i,7.06189003781423-3.7766787660857i
4+0i,41+0i,-11.5733155731682+3.486765507998i
4+0i,42+0i,4.2106463526744+32.8164502217428i
4+0i,43+0i,10.7895175442216+1.8210612918312i
4+0i,44+0i,-0.40060520091528+3.24871170661119i
4+0i,45+0i,16.4789039121454+9.1631935706679i
4+0i,46+0i,-9.39209629096715-9.15657042162185i
4+0i,47+0i,3.17676541531462-5.09699057990678i
4+0i,48+0i,-5.0126432764532-1.48322488770197i
4+0i,49+0i,-22.5893191005213+23.1775483485144i
4+0i,50+0i,10.3846376110491-0.6122857546346i
5+0i,-49+0i,4.87313573693692-0.27622274201449i
5+0i,-48+0i,-3.27031144724247-7.58049677357728i
5+0i,-47+0i,10.9849515982925+10.6696089372151i
5+0i,-46+0i,-5.81176551500877-8.96311271437776i
5+0i,-45+0i,-13.4867369523179-6.6426919267084i
5+0i,-44+0i,7.773433234578+10.3221203611995i
5+0i,-43+0i,3.12776149805995+2.78220850317131i
5+0i,-42+0i,8.18301795435913+2.06933045847851i
5+0i,-41+0i,-0.81306118048961+4.39012189607568i
5+0i,-40+0i,-10.66634934989+2.9137651767766i
5+0i,-39+0i,5.11195561058889-7.13903570725061i
5+0i,-38+0i,-0.72428295585201+1.98226534904439i
5+0i,-37+0i,-7.92257888749441+1.28342172699552i
5+0i,-36+0i,-9.88721777013905+0.86747813861281i
5+0i,-35+0i,2.79382596164309+3.04914220686343i
5+0i,-34+0i,0.9907301190188-13.0810078193325i
5+0i,-33+0i,-0.6968581725538+10.4386986137713i
5+0i,-32+0i,4.48308469119411+5.46470063472296i
5+0i,-31+0i,-3.64270380607735-7.48087978189915i
5+0i,-30+0i,0.9496584844935+11.46610195694i
5+0i,-29+0i,-7.07322378953241-0.68307598373081i
5+0i,-28+0i,-1.7368521996103-5.39746561717476i
5+0i,-27+0i,-7.80429212972242-1.51566844905764i
5+0i,-26+0i,-23.4723869515094-5.2001307099093i
5+0i,-25+0i,9.02736286737224+3.95415701877379i
5+0i,-24+0i,-4.0661070671934+0.32046056347858i
5+0i,-23+0i,-13.5173814921807-5.745779857522i
5+0i,-22+0i,32.2707411818616-31.1440295953765i
5+0i,-21+0i,-8.1770720775538-16.4126655963856i
5+0i,-20+0i,-22.0641803730132+16.2772075447122i
5+0i,-19+0i,-17.8194063924239-16.0610147466643i
5+0i,-18+0i,-14.2621173778717+27.3462260868727i
5+0i,-17+0i,44.0916851492918-13.5219044535362i
5+0i,-16+0i,31.152018658811-8.752370586579i
5+0i,-15+0i,52.6964578459161+73.0480243152924i
5+0i,-14+0i,-10.8314965921505-62.6263405018789i
5+0i,-13+0i,-26.740158707305-41.3029923583299i
5+0i,-12+0i,53.3410768779828+34.2722199986059i
5+0i,-11+0i,-13.3402283136272+9.146538420358i
5+0i,-10+0i,-35.0659790373939+60.1013188514647i
5+0i,-9+0i,-65.1437171699924+63.0058835139802i
5+0i,-8+0i,5.4169013381628-18.0174788278754i
5+0i,-7+0i,69.9874916847872-40.0791045109885i
5+0i,-6+0i,-0.6417520381213+68.1633377243854i
5+0i,-5+0i,-16.72637406925+115.499423116292i
5+0i,-4+0i,-22.884647863641+35.4597934750388i
5+0i,-3+0i,-35.156693448877-134.678357097957i
5+0i,-2+0i,19.759862194508-20.2406143194385i
5+0i,-1+0i,203.288395083363+42.316447117085i
5+0i,0+0i,41.925717907653-132.366082403627i
5+0i,1+0i,-136.735192472372+53.796301835918i
5+0i,2+0i,4.947961074541+61.3171967008912i
5+0i,3+0i,14.023991602443-11.9846493905465i
5+0i,4+0i,12.917297874972+51.8112463729561i
5+0i,5+0i,4.00186292475+35.0767716498866i
5+0i,6+0i,15.807453288941-20.587484175567i
5+0i,7+0i,-72.94863483473-158.013157170493i
5+0i,8+0i,10.3148070712903-2.4545194700116i
5+0i,9+0i,157.921569786766+61.635841402014i
5+0i,10+0i,-52.3797134297007+72.1874438376641i
5+0i,11+0i,5.296738616424+130.473209238952i
5+0i,12+0i,21.5493730913276-30.1300027190407i
5+0i,13+0i,-40.8405632001818+23.3671435819047i
5+0i,14+0i,56.8183169102762+43.7856989799787i
5+0i,15+0i,-39.6917624176824-9.0733996347755i
5+0i,16+0i,-63.7815801324609+2.8916967913886i
5+0i,17+0i,-35.1620811223115-19.318405862737i
5+0i,18+0i,8.5691286026427+27.3509249623237i
5+0i,19+0i,40.4474216970218+13.4923868469353i
5+0i,20+0i,-15.0969160502697+2.5606858608646i
5+0i,21+0i,0.82169998709474-4.68678116212942i
5+0i,22+0i,-15.513228162041-39.9653370042991i
5+0i,23+0i,-25.1803070479209+2.2660983750238i
5+0i,24+0i,10.7665508015682+6.4239722753679i
5+0i,25+0i,-13.5635234553361-13.5306215702302i
5+0i,26+0i,-0.85718277742801+8.42820267780598i
5+0i,27+0i,19.3603918184987-12.4602568351438i
5+0i,28+0i,1.9420669235598-11.1117871625445i
5+0i,29+0i,9.40172017862289+7.1088499553933i
5+0i,30+0i,3.611967367466-0.70690047566549i
5+0i,31+0i,5.25513132349362+0.48173659610064i
5+0i,32+0i,-6.34354737527567+1.74203441634351i
5+0i,33+0i,-7.04991809698358+3.95353593239752i
5+0i,34+0i,2.1852841125005-8.25469884544841i
5+0i,35+0i,-5.01739137186571+7.42115508516298i
5+0i,36+0i,8.23672367868047+1.14788809626713i
5+0i,37+0i,0.8869662410101-10.5549303004621i
5+0i,38+0i,-1.39829185946721-0.96545746183235i
5+0i,39+0i,-8.36264396941406-3.99622139439162i
5+0i,40+0i,12.9459073478887+6.9105776804326i
5+0i,41+0i,4.12884272852867-4.93214234248145i
5+0i,42+0i,-24.2057491821514+11.9919068155701i
5+0i,43+0i,19.414500258435+9.395440071692i
5+0i,44+0i,5.08613120093479+1.76206179142642i
5+0i,45+0i,-1.7504221688194+12.1228326343588i
5+0i,46+0i,14.7250682307161-18.4185717446007i
5+0i,47+0i,0.13285438695123-2.8907484007291i
5+0i,48+0i,-4.93104194545898+0.92488094960021i
5+0i,49+0i,-12.8736755059093-3.8021780960665i
5+0i,50+0i,3.0625295663305+21.0932376183233i
6+0i,-49+0i,6.42153924137604+2.70634017623621i
6+0i,-48+0i,17.3981908285801+3.7979417307251i
6+0i,-47+0i,-0.26783280791971+8.66419609127683i
6+0i,-46+0i,6.01527003838064+4.10776253679711i
6+0i,-45+0i,-3.70782201011427-3.42071434916732i
6+0i,-44+0i,-10.068973915797+8.7844838969246i
6+0i,-43+0i,6.00355122545174+6.29224598214262i
6+0i,-42+0i,3.15095737887199+7.43714747240775i
6+0i,-41+0i,-3.71774179356472+1.5829036497864i
6+0i,-40+0i,2.73044516774684-8.95824912769608i
6+0i,-39+0i,3.44637424866596-1.93081293393726i
6+0i,-38+0i,-1.641574549997+9.18680753470504i
6+0i,-37+0i,-2.27649421373327+0.46296808945155i
6+0i,-36+0i,-11.5273469773837+3.5991446042608i
6+0i,-35+0i,4.51202171637759+6.69685053626716i
6+0i,-34+0i,-1.87707798264542-6.7681076882105i
6+0i,-33+0i,-8.87564402838855+5.57503239816594i
6+0i,-32+0i,5.24158076264438-0.66703006217357i
6+0i,-31+0i,-1.96716850205313-2.05841666758341i
6+0i,-30+0i,-3.93540547712498-1.02921846703255i
6+0i,-29+0i,-1.77040323853138+3.7755777766002i
6+0i,-28+0i,3.63692774337977+9.11838219240724i
6+0i,-27+0i,-18.1573466388253-4.5671975847424i
6+0i,-26+0i,-0.760118939903785-0.664252789203199i
6+0i,-25+0i,4.4138138824739+9.7449811189484i
6+0i,-24+0i,-25.3442546868176+4.0750363201361i
6+0i,-23+0i,-7.6143609049963-27.4385056853662i
6+0i,-22+0i,-1.58694875098589+4.77019320306015i
6+0i,-21+0i,10.2450094937949-4.667760132195i
6+0i,-20+0i,-10.3676274228002-27.156138689508i
6+0i,-19+0i,-33.3425156916501+25.9865362358679i
6+0i,-18+0i,-8.175790117164-19.1799952645975i
6+0i,-17+0i,44.2251698905954-17.5160097512465i
6+0i,-16+0i,72.4314344456848+25.0002481021879i
6+0i,-15+0i,12.4899076122343+8.9664023361102i
6+0i,-14+0i,20.3877115740542+5.868648969931i
6+0i,-13+0i,21.2366612098628-40.728353974432i
6+0i,-12+0i,-45.182476076656+12.6240373668638i
6+0i,-11+0i,62.8530020682357+49.1915629883025i
6+0i,-10+0i,18.3225084035902-29.5041494575813i
6+0i,-9+0i,-115.608611235446+49.585684900404i
6+0i,-8+0i,56.2819553504201-1.1331015004515i
6+0i,-7+0i,36.2227029603654-10.434672244061i
6+0i,-6+0i,9.019954570397+114.015358415459i
6+0i,-5+0i,62.1650787334897-22.9956020984152i
6+0i,-4+0i,-58.7824469701108+47.2077721112135i
6+0i,-3+0i,18.3878253781519+46.2911888024217i
6+0i,-2+0i,48.7263394763803+1.9516474957038i
6+0i,-1+0i,-75.5299387925882+70.283665277008i
6+0i,0+0i,-225.025265373774-195.149747616211i
6+0i,1+0i,-89.927546578247-148.583598274245i
6+0i,2+0i,164.786252306151-21.045280336152i
6+0i,3+0i,122.051441071065-82.522154593763i
6+0i,4+0i,99.9000900192415-83.8035498102704i
6+0i,5+0i,-34.8501727706025-28.6564466770811i
6+0i,6+0i,35.6776408529239+57.0530449906048i
6+0i,7+0i,139.57101560602-87.652255530981i
6+0i,8+0i,20.3219006414+6.0194755040652i
6+0i,9+0i,68.2803249501249+60.6633277525686i
6+0i,10+0i,-49.055764935338-23.7540640682535i
6+0i,11+0i,-19.076983976576+114.412140206398i
6+0i,12+0i,82.6785608066496+27.6214832880816i
6+0i,13+0i,-10.5099833027495-25.1204160666906i
6+0i,14+0i,-19.5843862731099+32.6391135305251i
6+0i,15+0i,-43.4399154054689-4.8058910886248i
6+0i,16+0i,-1.7990392204031-20.6116786979056i
6+0i,17+0i,8.4076355362644+0.44890814058001i
6+0i,18+0i,-18.4069561095877+16.9200625850437i
6+0i,19+0i,7.712808630767-17.0530649522363i
6+0i,20+0i,-4.8617601649108-9.12126723420242i
6+0i,21+0i,-0.0811221613614+13.1684031805667i
6+0i,22+0i,16.2010105963771+3.7815588824932i
6+0i,23+0i,-16.9502050714893-4.9482937250796i
6+0i,24+0i,-38.722631003622+2.6766171602641i
6+0i,25+0i,-2.10055149856773-5.55654486608888i
6+0i,26+0i,11.0677370831435-5.8603053426691i
6+0i,27+0i,0.4760315806097+10.243734764478i
6+0i,28+0i,-7.02877321300391+3.43366311473023i
6+0i,29+0i,-3.09630032910616+1.10485281738393i
6+0i,30+0i,-2.48703518508817-8.73661318898394i
6+0i,31+0i,-7.73376606645536-3.91641556199773i
6+0i,32+0i,-6.41034189882376+5.20962428118814i
6+0i,33+0i,0.16835396654539-4.38600603387395i
6+0i,34+0i,3.8605790070657-17.7765861799674i
6+0i,35+0i,-8.90482022585396-8.19298305702684i
6+0i,36+0i,6.27430303915075+4.06961307985393i
6+0i,37+0i,12.2341629421786+3.3585021647607i
6+0i,38+0i,6.95806951225651+0.72456494920473i
6+0i,39+0i,1.9069720184274-8.48149161103162i
6+0i,40+0i,-4.6556192869181+11.282567202446i
6+0i,41+0i,-4.76755155898539+5.01495462243255i
6+0i,42+0i,-13.7583709860974-5.3537442067079i
6+0i,43+0i,3.0575449659186+12.4694277923491i
6+0i,44+0i,7.5956439378734+0.81157857351148i
6+0i,45+0i,2.62031139329895-5.55165482761259i
6+0i,46+0i,10.6308101373292+4.4933302353037i
6+0i,47+0i,1.25033870982226-7.51998722594439i
6+0i,48+0i,-4.9199473248415-11.8613370656737i
6+0i,49+0i,0.40801321115982+4.01425378443343i
6+0i,50+0i,-6.83712739678606+1.85289953486867i
7+0i,-49+0i,5.37200850992683+3.39317636834862i
7+0i,-48+0i,2.4286962285959+3.91107611381882i
7+0i,-47+0i,12.5881853841534-2.9040132075721i
7+0i,-46+0i,8.7015580720458+10.4926299046954i
7+0i,-45+0i,-0.19062893926718+9.17023331670397i
7+0i,-44+0i,2.16811951220627-3.22025297434556i
7+0i,-43+0i,-5.50292681513788+5.79248708882346i
7+0i,-42+0i,-4.11427965671967+6.67279752025381i
7+0i,-41+0i,6.67631655013335-2.39703232003524i
7+0i,-40+0i,5.62478144995046+4.52527863441335i
7+0i,-39+0i,-2.48282919602251-5.23715746457849i
7+0i,-38+0i,-7.6448071773001-0.77659311989118i
7+0i,-37+0i,4.96265910240494+5.05389219344125i
7+0i,-36+0i,-0.44075804513748-3.30679012580399i
7+0i,-35+0i,4.4754394128727+10.70341891985i
7+0i,-34+0i,3.81539154875119+1.35384347567526i
7+0i,-33+0i,-8.22947183768519-2.62316059231722i
7+0i,-32+0i,-3.7518200151765+12.5364766321738i
7+0i,-31+0i,-0.33914298222854+9.79796606949973i
7+0i,-30+0i,1.66057484759062-6.37947031394423i
7+0i,-29+0i,-10.9763099827905+14.0051030384898i
7+0i,-28+0i,1.17710957532173+9.61266158211459i
7+0i,-27+0i,-4.67998629343552-9.35484497842553i
7+0i,-26+0i,-13.0701710745892+9.0764734139982i
7+0i,-25+0i,-19.2915411584579-11.1752200034558i
7+0i,-24+0i,-10.5319826479083-3.050628877855i
7+0i,-23+0i,16.7323760245018-19.0234229103095i
7+0i,-22+0i,-21.206492540605-16.8364995585306i
7+0i,-21+0i,6.3190139252138+13.0538194869252i
7+0i,-20+0i,23.6628225767051-33.593287129114i
7+0i,-19+0i,-28.1363632084366-17.9865941510483i
7+0i,-18+0i,17.3295274457112+13.6293395692611i
7+0i,-17+0i,53.2050923270928-3.4567602816956i
7+0i,-16+0i,3.17190187265349+0.43145911202763i
7+0i,-15+0i,35.3422046440122+11.7994319046298i
7+0i,-14+0i,59.5908247372769-4.9554922875586i
7+0i,-13+0i,15.138866624526-21.2581844649337i
7+0i,-12+0i,9.1026469735557-24.7434353434244i
7+0i,-11+0i,-23.9502067797333+26.498156572695i
7+0i,-10+0i,6.44163077009335+4.51027875217571i
7+0i,-9+0i,-28.5725469883307-44.2634721418286i
7+0i,-8+0i,-0.8508958197864+74.7978090103035i
7+0i,-7+0i,81.2622021827024+28.7679762099723i
7+0i,-6+0i,-71.8580108662051-9.8180622860195i
7+0i,-5+0i,51.2380013169711+43.0101227327245i
7+0i,-4+0i,103.532362735026-50.511194173114i
7+0i,-3+0i,-133.224746943886+3.663077168963i
7+0i,-2+0i,-2.2315730535636+76.2858422210807i
7+0i,-1+0i,-2.6545208470263+41.6057739738231i
7+0i,0+0i,-216.816114342862-13.663627664342i
7+0i,1+0i,-23.285920121853-101.832480212624i
7+0i,2+0i,71.8935618064586-69.9936922422491i
7+0i,3+0i,-132.457096218661+34.843096137971i
7+0i,4+0i,-116.691369688733-35.196157154551i
7+0i,5+0i,6.136108848393-148.531516130903i
7+0i,6+0i,109.830104018953-119.967716233976i
7+0i,7+0i,87.8381373439386-52.3868249285953i
7+0i,8+0i,-13.814041115589+33.8672452554193i
7+0i,9+0i,-3.513697167735+23.7775478319437i
7+0i,10+0i,-16.5831490994831-33.1123403454979i
7+0i,11+0i,-16.6012926673157-23.9980688846823i
7+0i,12+0i,9.6518761359794+27.9321325831801i
7+0i,13+0i,46.8461145002726+24.6698234506991i
7+0i,14+0i,7.2128944328239-27.6961356679879i
7+0i,15+0i,-15.5774986718177+2.647511782226i
7+0i,16+0i,22.9483370978511-14.9818297252094i
7+0i,17+0i,-11.9737967516768+24.5257523418575i
7+0i,18+0i,8.8625819943779+34.792007074635i
7+0i,19+0i,-1.64065247603384-7.89803602009983i
7+0i,20+0i,-6.3855821015811+28.3873168149323i
7+0i,21+0i,-11.1035647233547-9.1881158380564i
7+0i,22+0i,-15.256215209334+17.2651372947388i
7+0i,23+0i,15.3676019188151+11.5703953951343i
7+0i,24+0i,-34.764794282492-20.4420139450649i
7+0i,25+0i,-17.7374451388769+10.1144655156502i
7+0i,26+0i,3.02544621962632+5.2164864582503i
7+0i,27+0i,-0.6694338296988+10.8863414066513i
7+0i,28+0i,4.20368616907465-8.83137179484518i
7+0i,29+0i,-6.86403171363829+3.1124994537188i
7+0i,30+0i,3.83308497261591+4.58558829647621i
7+0i,31+0i,-7.9699807873038-11.995302657004i
7+0i,32+0i,-4.50945873425857+0.93880381136588i
7+0i,33+0i,-3.09285858336849-3.89216777848588i
7+0i,34+0i,-3.29166282053617-5.745033700272i
7+0i,35+0i,3.1480218612977-7.30188570561082i
7+0i,36+0i,-0.40028617208527-2.72346290338048i
7+0i,37+0i,3.27181625742781+1.51989390652601i
7+0i,38+0i,10.1205500943391-0.4053504881257i
7+0i,39+0i,2.96207613364749-0.54975902597603i
7+0i,40+0i,-8.4266129290545-0.21245025784178i
7+0i,41+0i,-6.10832911629177-3.58568221138769i
7+0i,42+0i,-10.9346332465923+3.9145348845605i
